Thu Nov 11 18:29:18 2021    output.dat

         200387563 function calls (200265234 primitive calls) in 140.265 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1100    0.010    0.000    0.698    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:864(get_window_extent)
     8681    0.010    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:170(__init__)
    74191    0.010    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:217(axes)
      272    0.010    0.000    0.082    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
    71772    0.010    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\multiarray.py:498(can_cast)
2944/2239    0.010    0.000    0.041    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2401(get_affine)
      107    0.009    0.000    0.009    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
     1719    0.009    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:414(_broadcast_shape)
    12405    0.009    0.000    0.042    0.000 <__array_function__ internals>:2(copy)
    73851    0.009    0.000    0.009    0.000 {method 'lower' of 'str' objects}
     3986    0.009    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:187(asfptype)
    12370    0.009    0.000    0.065    0.000 <__array_function__ internals>:2(where)
    11443    0.009    0.000    0.028    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:170(invalidate)
     7972    0.009    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:673(__getattr__)
    15944    0.009    0.000    0.018    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\data.py:20(__init__)
    71043    0.009    0.000    0.009    0.000 {built-in method builtins.id}
     7424    0.009    0.000    0.009    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      864    0.009    0.000    0.315    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:352(_apply_params)
    15944    0.009    0.000    0.009    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
     8199    0.009    0.000    0.053    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2468(composite_transform_factory)
     1879    0.009    0.000    0.025    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
  593/497    0.009    0.000    0.964    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:486(__init__)
     7972    0.009    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\sputils.py:344(is_pydata_spmatrix)
     7909    0.009    0.000    0.067    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
    72944    0.009    0.000    0.009    0.000 {method 'append' of 'list' objects}
      995    0.009    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:650(translated)
      907    0.008    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\function_base.py:1164(diff)
     4248    0.008    0.000    0.031    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:38(_wrapit)
     7646    0.008    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing.py:1780(set)
      291    0.008    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\_methods.py:106(_clip_dep_invoke_with_casting)
      463    0.008    0.000    0.010    0.000 {method 'permutation' of 'numpy.random.mtrand.RandomState' objects}
     2732    0.008    0.000    0.032    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1956(rotate)
    26524    0.008    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:1879(_str_equal)
  487/391    0.008    0.000    0.808    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:419(__init__)
      538    0.008    0.000    0.008    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    54793    0.008    0.000    0.008    0.000 {method 'endswith' of 'str' objects}
     2206    0.008    0.000    0.031    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:98(__init__)
     7052    0.008    0.000    0.135    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:220(__init__)
        1    0.008    0.008    0.009    0.009 C:\Users\timot\EI_ST5\preprocessing.py:239(partition_domain)
    56356    0.008    0.000    0.008    0.000 {built-in method builtins.abs}
      546    0.008    0.000    0.009    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     1379    0.008    0.000    0.021    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:751(__init__)
     5044    0.008    0.000    0.014    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2004(translate)
     6388    0.007    0.000    0.015    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:794(set_style)
      152    0.007    0.000    1.017    0.007 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1023(_update_ticks)
     3986    0.007    0.000    0.408    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:294(asformat)
      872    0.007    0.000    0.032    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2136(_validate_steps)
      618    0.007    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2799(nonsingular)
     3987    0.007    0.000    0.019    0.000 <__array_function__ internals>:2(real)
     6324    0.007    0.000    0.012    0.000 C:\Users\timot\EI_ST5\alpha.py:31(f)
    31335    0.007    0.000    0.007    0.000 {method 'values' of 'mappingproxy' objects}
     3986    0.007    0.000    2.810    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:156(astype)
    31309    0.007    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\inspect.py:2638(__init__)
     7873    0.007    0.000    0.023    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:713(set_figure)
     3995    0.007    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:907(get_siblings)
     3986    0.007    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\compressed.py:1083(__set_has_canonical_format)
     7909    0.007    0.000    0.089    0.000 <__array_function__ internals>:2(any)
       13    0.007    0.001    0.007    0.001 {built-in method io.open_code}
     3986    0.007    0.000    7.195    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:541(__rmul__)
    12018    0.007    0.000    0.121    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:50(_stale_figure_callback)
    18870    0.007    0.000    0.007    0.000 {built-in method cmath.exp}
      107    0.007    0.000    0.007    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
     9557    0.007    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1245(set_xdata)
     2014    0.006    0.000    0.009    0.000 {built-in method builtins.sorted}
     6385    0.006    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:804(set_variant)
     3986    0.006    0.000    0.027    0.000 C:\Users\timot\EI_ST5\preprocessing.py:53(_set_rhs_of_pde)
     4941    0.006    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1187(set_verticalalignment)
     3392    0.006    0.000    0.041    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1045(set_color)
     9330    0.006    0.000    0.006    0.000 {built-in method numpy.asanyarray}
17016/12645    0.006    0.000    0.022    0.000 {built-in method builtins.hash}
     1581    0.006    0.000    0.008    0.000 C:\Users\timot\EI_ST5\alpha.py:11(compute_parameters)
      625    0.006    0.000    0.016    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\random.py:374(sample)
     3392    0.006    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1358(set_dash_capstyle)
     1658    0.006    0.000    0.283    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
     2206    0.006    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:133(check_shape)
       25    0.006    0.000   89.402    3.576 C:\Users\timot\EI_ST5\ga.py:77(step)
     2491    0.006    0.000    0.019    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1067(__init__)
     2676    0.006    0.000    0.032    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:929(set_color)
    24039    0.006    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:1924(_shape_dispatcher)
     2708    0.006    0.000   91.622    0.034 C:\Users\timot\EI_ST5\individual_vector.py:64(fit)
5471/2489    0.006    0.000    0.190    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:907(get_yaxis_transform)
      272    0.006    0.000    0.023    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:884(_set_format)
     1235    0.006    0.000   43.057    0.035 C:\Users\timot\EI_ST5\individual_vector.py:26(__init__)
    10625    0.006    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1257(set_ydata)
     6068    0.006    0.000    0.047    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:137(is_color_like)
     7586    0.006    0.000    0.023    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:993(set_visible)
     3387    0.006    0.000    0.059    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:829(from_extents)
      463    0.006    0.000   15.192    0.033 C:\Users\timot\EI_ST5\individual_vector.py:39(mutate)
     5409    0.006    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\deprecation.py:476(deprecate_method_override)
     6682    0.005    0.000    0.041    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:377(set_transform)
     4254    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:1312(is_math_text)
     2649    0.005    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:253(set_rotation_mode)
     8155    0.005    0.000    0.059    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1315(__add__)
     6068    0.005    0.000    0.053    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:150(_check_color_like)
    18173    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:1424(debug)
     2619    0.005    0.000    0.120    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1240(set_fontproperties)
  729/707    0.005    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:493(_parse)
    31389    0.005    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\inspect.py:2863(parameters)
       36    0.005    0.000    0.005    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     1988    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing.py:946(copy)
     3392    0.005    0.000    0.056    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1203(set_markerfacecolor)
     5897    0.005    0.000    0.024    0.000 <__array_function__ internals>:2(dot)
     1719    0.005    0.000    0.022    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:478(broadcast_arrays)
       65    0.005    0.000    1.608    0.025 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1172(cla)
     1742    0.005    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1609(_set_formatter)
     1996    0.005    0.000    0.059    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1447(transform)
     3649    0.005    0.000    0.080    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:930(copy)
    12137    0.005    0.000    0.014    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:1116(is_interactive)
     2700    0.005    0.000    0.196    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:271(get_transform)
     4941    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:949(set_horizontalalignment)
     7673    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:66(_scale_dashes)
     1450    0.005    0.000    0.025    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1290(update_from)
    18729    0.005    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\enum.py:670(__new__)
    12405    0.005    0.000    0.024    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\function_base.py:726(copy)
      272    0.005    0.000    0.014    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:808(_compute_offset)
     2234    0.005    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2638(__init__)
     3027    0.005    0.000    0.005    0.000 {built-in method matplotlib._path.affine_transform}
     3986    0.005    0.000    0.018    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\compressed.py:125(_set_self)
     3986    0.005    0.000    0.005    0.000 {built-in method numpy.promote_types}
       52    0.005    0.000    0.005    0.000 {built-in method nt._getfinalpathname}
     1761    0.005    0.000    0.021    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:834(get_prop_tup)
      884    0.005    0.000    0.005    0.000 {method 'round' of 'numpy.ndarray' objects}
